id,time,name,value
338,2020-04-17 01:00:46.224420,LSM9DS1 Z-Accelerometer Average,9.576999999999995
339,2020-04-17 01:00:47.666001,LSM9DS1 X-Accelerometer,-0.062
340,2020-04-17 01:00:47.666001,LSM9DS1 Y-Accelerometer,-0.626
341,2020-04-17 01:00:47.666001,LSM9DS1 Z-Accelerometer,9.631
342,2020-04-17 01:00:47.666001,LSM9DS1 X-Magnetometer,0.374
343,2020-04-17 01:00:47.666001,LSM9DS1 Y-Magnetometer,0.543
344,2020-04-17 01:00:47.666001,LSM9DS1 Z-Magnetometer,-0.251
345,2020-04-17 01:00:47.666001,LSM9DS1 X-Gyroscope,-0.306
346,2020-04-17 01:00:47.666001,LSM9DS1 Y-Gyroscope,-0.569
347,2020-04-17 01:00:47.666001,LSM9DS1 Z-Gyroscope,1.636
348,2020-04-17 01:00:47.666001,LSM9DS1 Temperature,6.5
349,2020-04-17 01:00:47.666001,LSM9DS1 X-Accelerometer Average,-0.05283647798742136
350,2020-04-17 01:00:47.666001,LSM9DS1 Y-Accelerometer Average,-0.5922704402515725
351,2020-04-17 01:00:47.666001,LSM9DS1 Z-Accelerometer Average,9.575515723270442
352,2020-04-17 01:00:49.455667,LSM9DS1 X-Accelerometer,-0.057
353,2020-04-17 01:00:49.455667,LSM9DS1 Y-Accelerometer,-0.596
354,2020-04-17 01:00:49.455667,LSM9DS1 Z-Accelerometer,9.622
355,2020-04-17 01:00:49.455667,LSM9DS1 X-Magnetometer,0.378
356,2020-04-17 01:00:49.455667,LSM9DS1 Y-Magnetometer,0.549
357,2020-04-17 01:00:49.455667,LSM9DS1 Z-Magnetometer,-0.254
358,2020-04-17 01:00:49.455667,LSM9DS1 X-Gyroscope,-0.341
359,2020-04-17 01:00:49.455667,LSM9DS1 Y-Gyroscope,-0.534
360,2020-04-17 01:00:49.455667,LSM9DS1 Z-Gyroscope,1.593
361,2020-04-17 01:00:49.455667,LSM9DS1 Temperature,6.5
362,2020-04-17 01:00:49.455667,LSM9DS1 X-Accelerometer Average,-0.054968553459119496
363,2020-04-17 01:00:49.455667,LSM9DS1 Y-Accelerometer Average,-0.5902138364779874
364,2020-04-17 01:00:49.455667,LSM9DS1 Z-Accelerometer Average,9.577094339622638
365,2020-04-17 01:00:50.968197,LSM9DS1 X-Accelerometer,-0.048
366,2020-04-17 01:00:50.968197,LSM9DS1 Y-Accelerometer,-0.567
367,2020-04-17 01:00:50.968197,LSM9DS1 Z-Accelerometer,9.548
368,2020-04-17 01:00:50.968197,LSM9DS1 X-Magnetometer,0.379
369,2020-04-17 01:00:50.968197,LSM9DS1 Y-Magnetometer,0.551
370,2020-04-17 01:00:50.968197,LSM9DS1 Z-Magnetometer,-0.259
371,2020-04-17 01:00:50.968197,LSM9DS1 X-Gyroscope,-0.508
372,2020-04-17 01:00:50.968197,LSM9DS1 Y-Gyroscope,-0.56
373,2020-04-17 01:00:50.968197,LSM9DS1 Z-Gyroscope,1.916
374,2020-04-17 01:00:50.968197,LSM9DS1 Temperature,6.5
375,2020-04-17 01:00:50.968197,LSM9DS1 X-Accelerometer Average,-0.054547169811320746
376,2020-04-17 01:00:50.968197,LSM9DS1 Y-Accelerometer Average,-0.5941761006289308
377,2020-04-17 01:00:50.968197,LSM9DS1 Z-Accelerometer Average,9.578679245283018
378,2020-04-17 01:00:52.472582,LSM9DS1 X-Accelerometer,-0.028
379,2020-04-17 01:00:52.472582,LSM9DS1 Y-Accelerometer,-0.59
380,2020-04-17 01:00:52.472582,LSM9DS1 Z-Accelerometer,9.604
381,2020-04-17 01:00:52.472582,LSM9DS1 X-Magnetometer,0.379
382,2020-04-17 01:00:52.472582,LSM9DS1 Y-Magnetometer,0.541
383,2020-04-17 01:00:52.472582,LSM9DS1 Z-Magnetometer,-0.27
384,2020-04-17 01:00:52.472582,LSM9DS1 X-Gyroscope,-0.245
385,2020-04-17 01:00:52.472582,LSM9DS1 Y-Gyroscope,-0.464
386,2020-04-17 01:00:52.472582,LSM9DS1 Z-Gyroscope,1.733
387,2020-04-17 01:00:52.472582,LSM9DS1 Temperature,6.5
388,2020-04-17 01:00:52.472582,LSM9DS1 X-Accelerometer Average,-0.050861635220125774
389,2020-04-17 01:00:52.472582,LSM9DS1 Y-Accelerometer Average,-0.5929811320754714
390,2020-04-17 01:00:52.472582,LSM9DS1 Z-Accelerometer Average,9.57928301886792
391,2020-04-17 01:00:53.972105,LSM9DS1 X-Accelerometer,-0.06
392,2020-04-17 01:00:53.972105,LSM9DS1 Y-Accelerometer,-0.595
393,2020-04-17 01:00:53.972105,LSM9DS1 Z-Accelerometer,9.534
394,2020-04-17 01:00:53.972105,LSM9DS1 X-Magnetometer,0.376
395,2020-04-17 01:00:53.972105,LSM9DS1 Y-Magnetometer,0.547
396,2020-04-17 01:00:53.972105,LSM9DS1 Z-Magnetometer,-0.255
397,2020-04-17 01:00:53.972105,LSM9DS1 X-Gyroscope,-0.158
398,2020-04-17 01:00:53.972105,LSM9DS1 Y-Gyroscope,-0.359
399,2020-04-17 01:00:53.972105,LSM9DS1 Z-Gyroscope,1.978
400,2020-04-17 01:00:53.972105,LSM9DS1 Temperature,6.5
401,2020-04-17 01:00:53.972105,LSM9DS1 X-Accelerometer Average,-0.05223899371069184
402,2020-04-17 01:00:53.972105,LSM9DS1 Y-Accelerometer Average,-0.5894025157232703
403,2020-04-17 01:00:53.972105,LSM9DS1 Z-Accelerometer Average,9.57942767295597
404,2020-04-17 01:00:55.660789,LSM9DS1 X-Accelerometer,-0.071
405,2020-04-17 01:00:55.660789,LSM9DS1 Y-Accelerometer,-0.584
406,2020-04-17 01:00:55.660789,LSM9DS1 Z-Accelerometer,9.601
407,2020-04-17 01:00:55.660789,LSM9DS1 X-Magnetometer,0.377
408,2020-04-17 01:00:55.660789,LSM9DS1 Y-Magnetometer,0.54
409,2020-04-17 01:00:55.660789,LSM9DS1 Z-Magnetometer,-0.252
410,2020-04-17 01:00:55.660789,LSM9DS1 X-Gyroscope,-0.228
411,2020-04-17 01:00:55.660789,LSM9DS1 Y-Gyroscope,-0.639
412,2020-04-17 01:00:55.660789,LSM9DS1 Z-Gyroscope,1.645
413,2020-04-17 01:00:55.660789,LSM9DS1 Temperature,6.5
414,2020-04-17 01:00:55.660789,LSM9DS1 X-Accelerometer Average,-0.053503144654088015
415,2020-04-17 01:00:55.660789,LSM9DS1 Y-Accelerometer Average,-0.5919056603773585
416,2020-04-17 01:00:55.660789,LSM9DS1 Z-Accelerometer Average,9.580484276729562
417,2020-04-17 01:00:57.046695,LSM9DS1 X-Accelerometer,-0.086
418,2020-04-17 01:00:57.046695,LSM9DS1 Y-Accelerometer,-0.607
419,2020-04-17 01:00:57.046695,LSM9DS1 Z-Accelerometer,9.604
420,2020-04-17 01:00:57.046695,LSM9DS1 X-Magnetometer,0.373
421,2020-04-17 01:00:57.046695,LSM9DS1 Y-Magnetometer,0.543
422,2020-04-17 01:00:57.046695,LSM9DS1 Z-Magnetometer,-0.253
423,2020-04-17 01:00:57.046695,LSM9DS1 X-Gyroscope,-0.175
424,2020-04-17 01:00:57.046695,LSM9DS1 Y-Gyroscope,-0.586
425,2020-04-17 01:00:57.046695,LSM9DS1 Z-Gyroscope,1.663
426,2020-04-17 01:00:57.046695,LSM9DS1 Temperature,6.5
427,2020-04-17 01:00:57.046695,LSM9DS1 X-Accelerometer Average,-0.05157232704402515
428,2020-04-17 01:00:57.046695,LSM9DS1 Y-Accelerometer Average,-0.5913522012578616
429,2020-04-17 01:00:57.046695,LSM9DS1 Z-Accelerometer Average,9.580930817610072
430,2020-04-17 01:00:58.440471,LSM9DS1 X-Accelerometer,-0.033
431,2020-04-17 01:00:58.440471,LSM9DS1 Y-Accelerometer,-0.601
432,2020-04-17 01:00:58.440471,LSM9DS1 Z-Accelerometer,9.611
433,2020-04-17 01:00:58.440471,LSM9DS1 X-Magnetometer,0.38
434,2020-04-17 01:00:58.440471,LSM9DS1 Y-Magnetometer,0.546
435,2020-04-17 01:00:58.440471,LSM9DS1 Z-Magnetometer,-0.251
436,2020-04-17 01:00:58.440471,LSM9DS1 X-Gyroscope,-0.385
437,2020-04-17 01:00:58.440471,LSM9DS1 Y-Gyroscope,-0.394
438,2020-04-17 01:00:58.440471,LSM9DS1 Z-Gyroscope,1.68
439,2020-04-17 01:00:58.440471,LSM9DS1 Temperature,6.5
440,2020-04-17 01:00:58.440471,LSM9DS1 X-Accelerometer Average,-0.05688679245283021
441,2020-04-17 01:00:58.440471,LSM9DS1 Y-Accelerometer Average,-0.5930503144654083
442,2020-04-17 01:00:58.440471,LSM9DS1 Z-Accelerometer Average,9.574893081761013
443,2020-04-17 01:00:59.825457,LSM9DS1 X-Accelerometer,-0.054
444,2020-04-17 01:00:59.825457,LSM9DS1 Y-Accelerometer,-0.596
445,2020-04-17 01:00:59.825457,LSM9DS1 Z-Accelerometer,9.539
446,2020-04-17 01:00:59.825457,LSM9DS1 X-Magnetometer,0.381
447,2020-04-17 01:00:59.825457,LSM9DS1 Y-Magnetometer,0.542
448,2020-04-17 01:00:59.825457,LSM9DS1 Z-Magnetometer,-0.255
449,2020-04-17 01:00:59.825457,LSM9DS1 X-Gyroscope,-0.385
450,2020-04-17 01:00:59.825457,LSM9DS1 Y-Gyroscope,-0.49
451,2020-04-17 01:00:59.825457,LSM9DS1 Z-Gyroscope,1.724
452,2020-04-17 01:00:59.825457,LSM9DS1 Temperature,6.5
453,2020-04-17 01:00:59.825457,LSM9DS1 X-Accelerometer Average,-0.052132911392405064
454,2020-04-17 01:00:59.825457,LSM9DS1 Y-Accelerometer Average,-0.591639240506329
455,2020-04-17 01:00:59.825457,LSM9DS1 Z-Accelerometer Average,9.581689873417723
456,2020-04-17 01:01:01.214512,LSM9DS1 X-Accelerometer,0.0
457,2020-04-17 01:01:01.214512,LSM9DS1 Y-Accelerometer,-0.596
458,2020-04-17 01:01:01.214512,LSM9DS1 Z-Accelerometer,9.568
459,2020-04-17 01:01:01.214512,LSM9DS1 X-Magnetometer,0.377
460,2020-04-17 01:01:01.214512,LSM9DS1 Y-Magnetometer,0.545
461,2020-04-17 01:01:01.214512,LSM9DS1 Z-Magnetometer,-0.25
462,2020-04-17 01:01:01.214512,LSM9DS1 X-Gyroscope,-0.219
463,2020-04-17 01:01:01.214512,LSM9DS1 Y-Gyroscope,-0.901
464,2020-04-17 01:01:01.214512,LSM9DS1 Z-Gyroscope,1.663
465,2020-04-17 01:01:01.214512,LSM9DS1 Temperature,6.5
466,2020-04-17 01:01:01.214512,LSM9DS1 X-Accelerometer Average,-0.05190566037735847
467,2020-04-17 01:01:01.214512,LSM9DS1 Y-Accelerometer Average,-0.5942075471698112
468,2020-04-17 01:01:01.214512,LSM9DS1 Z-Accelerometer Average,9.581591194968555
469,2020-04-17 01:01:02.600390,LSM9DS1 X-Accelerometer,-0.05
470,2020-04-17 01:01:02.600390,LSM9DS1 Y-Accelerometer,-0.579
471,2020-04-17 01:01:02.600390,LSM9DS1 Z-Accelerometer,9.568
472,2020-04-17 01:01:02.600390,LSM9DS1 X-Magnetometer,0.373
473,2020-04-17 01:01:02.600390,LSM9DS1 Y-Magnetometer,0.544
474,2020-04-17 01:01:02.600390,LSM9DS1 Z-Magnetometer,-0.252
475,2020-04-17 01:01:02.600390,LSM9DS1 X-Gyroscope,-0.21
476,2020-04-17 01:01:02.600390,LSM9DS1 Y-Gyroscope,-0.788
477,2020-04-17 01:01:02.600390,LSM9DS1 Z-Gyroscope,1.654
478,2020-04-17 01:01:02.600390,LSM9DS1 Temperature,6.5
479,2020-04-17 01:01:02.600390,LSM9DS1 X-Accelerometer Average,-0.0511446540880503
480,2020-04-17 01:01:02.600390,LSM9DS1 Y-Accelerometer Average,-0.5920628930817607
481,2020-04-17 01:01:02.600390,LSM9DS1 Z-Accelerometer Average,9.577025157232704
482,2020-04-17 01:01:04.140724,LSM9DS1 X-Accelerometer,-0.038
483,2020-04-17 01:01:04.140724,LSM9DS1 Y-Accelerometer,-0.583
484,2020-04-17 01:01:04.140724,LSM9DS1 Z-Accelerometer,9.556
485,2020-04-17 01:01:04.140724,LSM9DS1 X-Magnetometer,0.369
486,2020-04-17 01:01:04.140724,LSM9DS1 Y-Magnetometer,0.541
487,2020-04-17 01:01:04.140724,LSM9DS1 Z-Magnetometer,-0.25
488,2020-04-17 01:01:04.140724,LSM9DS1 X-Gyroscope,-0.263
489,2020-04-17 01:01:04.140724,LSM9DS1 Y-Gyroscope,-0.683
490,2020-04-17 01:01:04.140724,LSM9DS1 Z-Gyroscope,1.654
491,2020-04-17 01:01:04.140724,LSM9DS1 Temperature,6.5
492,2020-04-17 01:01:04.140724,LSM9DS1 X-Accelerometer Average,-0.050710691823899395
493,2020-04-17 01:01:04.140724,LSM9DS1 Y-Accelerometer Average,-0.5925094339622639
494,2020-04-17 01:01:04.140724,LSM9DS1 Z-Accelerometer Average,9.57920754716981
495,2020-04-17 01:01:05.529637,LSM9DS1 X-Accelerometer,-0.021
496,2020-04-17 01:01:05.529637,LSM9DS1 Y-Accelerometer,-0.587
497,2020-04-17 01:01:05.529637,LSM9DS1 Z-Accelerometer,9.639
498,2020-04-17 01:01:05.529637,LSM9DS1 X-Magnetometer,0.374
499,2020-04-17 01:01:05.529637,LSM9DS1 Y-Magnetometer,0.539
500,2020-04-17 01:01:05.529637,LSM9DS1 Z-Magnetometer,-0.252
501,2020-04-17 01:01:05.529637,LSM9DS1 X-Gyroscope,-0.219
502,2020-04-17 01:01:05.529637,LSM9DS1 Y-Gyroscope,-0.595
503,2020-04-17 01:01:05.529637,LSM9DS1 Z-Gyroscope,1.601
504,2020-04-17 01:01:05.529637,LSM9DS1 Temperature,6.5
505,2020-04-17 01:01:05.529637,LSM9DS1 X-Accelerometer Average,-0.052670886075949365
506,2020-04-17 01:01:05.529637,LSM9DS1 Y-Accelerometer Average,-0.5910443037974682
507,2020-04-17 01:01:05.529637,LSM9DS1 Z-Accelerometer Average,9.582379746835443
508,2020-04-17 01:01:06.992406,LSM9DS1 X-Accelerometer,-0.029
509,2020-04-17 01:01:06.992406,LSM9DS1 Y-Accelerometer,-0.605
510,2020-04-17 01:01:06.992406,LSM9DS1 Z-Accelerometer,9.636
511,2020-04-17 01:01:06.992406,LSM9DS1 X-Magnetometer,0.381
512,2020-04-17 01:01:06.992406,LSM9DS1 Y-Magnetometer,0.551
513,2020-04-17 01:01:06.992406,LSM9DS1 Z-Magnetometer,-0.266
514,2020-04-17 01:01:06.992406,LSM9DS1 X-Gyroscope,-0.096
515,2020-04-17 01:01:06.992406,LSM9DS1 Y-Gyroscope,-0.613
516,2020-04-17 01:01:06.992406,LSM9DS1 Z-Gyroscope,1.531
517,2020-04-17 01:01:06.992406,LSM9DS1 Temperature,6.5
518,2020-04-17 01:01:06.992406,LSM9DS1 X-Accelerometer Average,-0.05190566037735848
519,2020-04-17 01:01:06.992406,LSM9DS1 Y-Accelerometer Average,-0.5940880503144655
520,2020-04-17 01:01:06.992406,LSM9DS1 Z-Accelerometer Average,9.580295597484273
521,2020-04-17 01:01:08.488281,LSM9DS1 X-Accelerometer,-0.085
522,2020-04-17 01:01:08.488281,LSM9DS1 Y-Accelerometer,-0.572
523,2020-04-17 01:01:08.488281,LSM9DS1 Z-Accelerometer,9.593
524,2020-04-17 01:01:08.488281,LSM9DS1 X-Magnetometer,0.38
525,2020-04-17 01:01:08.488281,LSM9DS1 Y-Magnetometer,0.535
526,2020-04-17 01:01:08.488281,LSM9DS1 Z-Magnetometer,-0.262
527,2020-04-17 01:01:08.488281,LSM9DS1 X-Gyroscope,-0.28
528,2020-04-17 01:01:08.488281,LSM9DS1 Y-Gyroscope,-0.534
529,2020-04-17 01:01:08.488281,LSM9DS1 Z-Gyroscope,1.654
530,2020-04-17 01:01:08.488281,LSM9DS1 Temperature,6.5
531,2020-04-17 01:01:08.488281,LSM9DS1 X-Accelerometer Average,-0.05234591194968551
532,2020-04-17 01:01:08.488281,LSM9DS1 Y-Accelerometer Average,-0.594125786163522
533,2020-04-17 01:01:08.488281,LSM9DS1 Z-Accelerometer Average,9.57433333333333
534,2020-04-17 01:01:09.961296,LSM9DS1 X-Accelerometer,-0.074
535,2020-04-17 01:01:09.961296,LSM9DS1 Y-Accelerometer,-0.578
536,2020-04-17 01:01:09.961296,LSM9DS1 Z-Accelerometer,9.59
537,2020-04-17 01:01:09.961296,LSM9DS1 X-Magnetometer,0.376
538,2020-04-17 01:01:09.961296,LSM9DS1 Y-Magnetometer,0.541
539,2020-04-17 01:01:09.961296,LSM9DS1 Z-Magnetometer,-0.257
540,2020-04-17 01:01:09.961296,LSM9DS1 X-Gyroscope,-0.193
541,2020-04-17 01:01:09.961296,LSM9DS1 Y-Gyroscope,-0.578
542,2020-04-17 01:01:09.961296,LSM9DS1 Z-Gyroscope,1.881
543,2020-04-17 01:01:09.961296,LSM9DS1 Temperature,6.5
544,2020-04-17 01:01:09.961296,LSM9DS1 X-Accelerometer Average,-0.0521320754716981
545,2020-04-17 01:01:09.961296,LSM9DS1 Y-Accelerometer Average,-0.5930377358490562
546,2020-04-17 01:01:09.961296,LSM9DS1 Z-Accelerometer Average,9.574974842767295
547,2020-04-17 01:01:11.472493,LSM9DS1 X-Accelerometer,-0.042
548,2020-04-17 01:01:11.472493,LSM9DS1 Y-Accelerometer,-0.6
549,2020-04-17 01:01:11.472493,LSM9DS1 Z-Accelerometer,9.519
550,2020-04-17 01:01:11.472493,LSM9DS1 X-Magnetometer,0.367
551,2020-04-17 01:01:11.472493,LSM9DS1 Y-Magnetometer,0.541
552,2020-04-17 01:01:11.472493,LSM9DS1 Z-Magnetometer,-0.249
553,2020-04-17 01:01:11.472493,LSM9DS1 X-Gyroscope,-0.42
554,2020-04-17 01:01:11.472493,LSM9DS1 Y-Gyroscope,-0.516
555,2020-04-17 01:01:11.472493,LSM9DS1 Z-Gyroscope,1.969
556,2020-04-17 01:01:11.472493,LSM9DS1 Temperature,6.5
557,2020-04-17 01:01:11.472493,LSM9DS1 X-Accelerometer Average,-0.055251572327044036
558,2020-04-17 01:01:11.472493,LSM9DS1 Y-Accelerometer Average,-0.5931635220125785
559,2020-04-17 01:01:11.472493,LSM9DS1 Z-Accelerometer Average,9.571522012578612
560,2020-04-17 01:01:13.189502,LSM9DS1 X-Accelerometer,-0.072
561,2020-04-17 01:01:13.189502,LSM9DS1 Y-Accelerometer,-0.603
562,2020-04-17 01:01:13.189502,LSM9DS1 Z-Accelerometer,9.492
563,2020-04-17 01:01:13.189502,LSM9DS1 X-Magnetometer,0.371
564,2020-04-17 01:01:13.189502,LSM9DS1 Y-Magnetometer,0.549
565,2020-04-17 01:01:13.189502,LSM9DS1 Z-Magnetometer,-0.267
566,2020-04-17 01:01:13.189502,LSM9DS1 X-Gyroscope,-0.49
567,2020-04-17 01:01:13.189502,LSM9DS1 Y-Gyroscope,-0.691
568,2020-04-17 01:01:13.189502,LSM9DS1 Z-Gyroscope,1.768
569,2020-04-17 01:01:13.189502,LSM9DS1 Temperature,6.5
570,2020-04-17 01:01:13.189502,LSM9DS1 X-Accelerometer Average,-0.053547169811320704
571,2020-04-17 01:01:13.189502,LSM9DS1 Y-Accelerometer Average,-0.5952327044025157
572,2020-04-17 01:01:13.189502,LSM9DS1 Z-Accelerometer Average,9.572735849056603
573,2020-04-17 01:01:14.626420,LSM9DS1 X-Accelerometer,-0.063
574,2020-04-17 01:01:14.626420,LSM9DS1 Y-Accelerometer,-0.595
575,2020-04-17 01:01:14.626420,LSM9DS1 Z-Accelerometer,9.541
576,2020-04-17 01:01:14.626420,LSM9DS1 X-Magnetometer,0.368
577,2020-04-17 01:01:14.626420,LSM9DS1 Y-Magnetometer,0.546
578,2020-04-17 01:01:14.626420,LSM9DS1 Z-Magnetometer,-0.251
579,2020-04-17 01:01:14.626420,LSM9DS1 X-Gyroscope,-0.096
580,2020-04-17 01:01:14.626420,LSM9DS1 Y-Gyroscope,-0.595
581,2020-04-17 01:01:14.626420,LSM9DS1 Z-Gyroscope,1.724
582,2020-04-17 01:01:14.626420,LSM9DS1 Temperature,6.5
583,2020-04-17 01:01:14.626420,LSM9DS1 X-Accelerometer Average,-0.05498113207547168
584,2020-04-17 01:01:14.626420,LSM9DS1 Y-Accelerometer Average,-0.5917484276729555
585,2020-04-17 01:01:14.626420,LSM9DS1 Z-Accelerometer Average,9.580704402515721
586,2020-04-17 01:01:16.112525,LSM9DS1 X-Accelerometer,-0.098
587,2020-04-17 01:01:16.112525,LSM9DS1 Y-Accelerometer,-0.58
588,2020-04-17 01:01:16.112525,LSM9DS1 Z-Accelerometer,9.597
589,2020-04-17 01:01:16.112525,LSM9DS1 X-Magnetometer,0.379
590,2020-04-17 01:01:16.112525,LSM9DS1 Y-Magnetometer,0.549
591,2020-04-17 01:01:16.112525,LSM9DS1 Z-Magnetometer,-0.256
592,2020-04-17 01:01:16.112525,LSM9DS1 X-Gyroscope,-0.236
593,2020-04-17 01:01:16.112525,LSM9DS1 Y-Gyroscope,-0.508
594,2020-04-17 01:01:16.112525,LSM9DS1 Z-Gyroscope,1.873
595,2020-04-17 01:01:16.112525,LSM9DS1 Temperature,6.5
596,2020-04-17 01:01:16.112525,LSM9DS1 X-Accelerometer Average,-0.05054716981132075
597,2020-04-17 01:01:16.112525,LSM9DS1 Y-Accelerometer Average,-0.5905786163522008
598,2020-04-17 01:01:16.112525,LSM9DS1 Z-Accelerometer Average,9.582289308176104
599,2020-04-17 01:01:17.614958,LSM9DS1 X-Accelerometer,-0.034
600,2020-04-17 01:01:17.614958,LSM9DS1 Y-Accelerometer,-0.589
601,2020-04-17 01:01:17.614958,LSM9DS1 Z-Accelerometer,9.595
602,2020-04-17 01:01:17.614958,LSM9DS1 X-Magnetometer,0.375
603,2020-04-17 01:01:17.614958,LSM9DS1 Y-Magnetometer,0.55
604,2020-04-17 01:01:17.614958,LSM9DS1 Z-Magnetometer,-0.27
605,2020-04-17 01:01:17.614958,LSM9DS1 X-Gyroscope,-0.298
606,2020-04-17 01:01:17.614958,LSM9DS1 Y-Gyroscope,-0.446
607,2020-04-17 01:01:17.614958,LSM9DS1 Z-Gyroscope,1.759
608,2020-04-17 01:01:17.614958,LSM9DS1 Temperature,6.5
609,2020-04-17 01:01:17.614958,LSM9DS1 X-Accelerometer Average,-0.05440880503144655
610,2020-04-17 01:01:17.614958,LSM9DS1 Y-Accelerometer Average,-0.5896855345911949
611,2020-04-17 01:01:17.614958,LSM9DS1 Z-Accelerometer Average,9.576943396226419
612,2020-04-17 01:01:19.124528,LSM9DS1 X-Accelerometer,-0.06
613,2020-04-17 01:01:19.124528,LSM9DS1 Y-Accelerometer,-0.588
614,2020-04-17 01:01:19.124528,LSM9DS1 Z-Accelerometer,9.538
615,2020-04-17 01:01:19.124528,LSM9DS1 X-Magnetometer,0.373
616,2020-04-17 01:01:19.124528,LSM9DS1 Y-Magnetometer,0.542
617,2020-04-17 01:01:19.124528,LSM9DS1 Z-Magnetometer,-0.255
618,2020-04-17 01:01:19.124528,LSM9DS1 X-Gyroscope,-0.263
619,2020-04-17 01:01:19.124528,LSM9DS1 Y-Gyroscope,-0.481
620,2020-04-17 01:01:19.124528,LSM9DS1 Z-Gyroscope,1.645
621,2020-04-17 01:01:19.124528,LSM9DS1 Temperature,6.5
622,2020-04-17 01:01:19.124528,LSM9DS1 X-Accelerometer Average,-0.0519308176100629
623,2020-04-17 01:01:19.124528,LSM9DS1 Y-Accelerometer Average,-0.5934025157232703
624,2020-04-17 01:01:19.124528,LSM9DS1 Z-Accelerometer Average,9.571188679245283
625,2020-04-17 01:01:20.904162,LSM9DS1 X-Accelerometer,-0.031
626,2020-04-17 01:01:20.904162,LSM9DS1 Y-Accelerometer,-0.584
627,2020-04-17 01:01:20.904162,LSM9DS1 Z-Accelerometer,9.552
628,2020-04-17 01:01:20.904162,LSM9DS1 X-Magnetometer,0.38
629,2020-04-17 01:01:20.904162,LSM9DS1 Y-Magnetometer,0.536
630,2020-04-17 01:01:20.904162,LSM9DS1 Z-Magnetometer,-0.255
631,2020-04-17 01:01:20.904162,LSM9DS1 X-Gyroscope,-0.359
632,2020-04-17 01:01:20.904162,LSM9DS1 Y-Gyroscope,-0.604
633,2020-04-17 01:01:20.904162,LSM9DS1 Z-Gyroscope,1.838
634,2020-04-17 01:01:20.904162,LSM9DS1 Temperature,6.5
635,2020-04-17 01:01:20.904162,LSM9DS1 X-Accelerometer Average,-0.050481012658227846
636,2020-04-17 01:01:20.904162,LSM9DS1 Y-Accelerometer Average,-0.5929177215189873
637,2020-04-17 01:01:20.904162,LSM9DS1 Z-Accelerometer Average,9.576746835443037
638,2020-04-17 01:01:22.405030,LSM9DS1 X-Accelerometer,-0.08
639,2020-04-17 01:01:22.405030,LSM9DS1 Y-Accelerometer,-0.592
640,2020-04-17 01:01:22.405030,LSM9DS1 Z-Accelerometer,9.532
641,2020-04-17 01:01:22.405030,LSM9DS1 X-Magnetometer,0.366
642,2020-04-17 01:01:22.405030,LSM9DS1 Y-Magnetometer,0.544
643,2020-04-17 01:01:22.405030,LSM9DS1 Z-Magnetometer,-0.279
644,2020-04-17 01:01:22.405030,LSM9DS1 X-Gyroscope,-0.271
645,2020-04-17 01:01:22.405030,LSM9DS1 Y-Gyroscope,-0.586
646,2020-04-17 01:01:22.405030,LSM9DS1 Z-Gyroscope,1.733
647,2020-04-17 01:01:22.405030,LSM9DS1 Temperature,6.5
648,2020-04-17 01:01:22.405030,LSM9DS1 X-Accelerometer Average,-0.054069182389937125
649,2020-04-17 01:01:22.405030,LSM9DS1 Y-Accelerometer Average,-0.592823899371069
650,2020-04-17 01:01:22.405030,LSM9DS1 Z-Accelerometer Average,9.572157232704406
651,2020-04-17 01:01:23.888274,LSM9DS1 X-Accelerometer,-0.073
652,2020-04-17 01:01:23.888274,LSM9DS1 Y-Accelerometer,-0.595
653,2020-04-17 01:01:23.888274,LSM9DS1 Z-Accelerometer,9.56
654,2020-04-17 01:01:23.888274,LSM9DS1 X-Magnetometer,0.371
655,2020-04-17 01:01:23.888274,LSM9DS1 Y-Magnetometer,0.551
656,2020-04-17 01:01:23.888274,LSM9DS1 Z-Magnetometer,-0.266
657,2020-04-17 01:01:23.888274,LSM9DS1 X-Gyroscope,-0.394
658,2020-04-17 01:01:23.888274,LSM9DS1 Y-Gyroscope,-0.455
659,2020-04-17 01:01:23.888274,LSM9DS1 Z-Gyroscope,1.829
660,2020-04-17 01:01:23.888274,LSM9DS1 Temperature,6.5
661,2020-04-17 01:01:23.888274,LSM9DS1 X-Accelerometer Average,-0.05370440251572328
662,2020-04-17 01:01:23.888274,LSM9DS1 Y-Accelerometer Average,-0.5959999999999998
663,2020-04-17 01:01:23.888274,LSM9DS1 Z-Accelerometer Average,9.577899371069178
664,2020-04-17 01:01:25.391949,LSM9DS1 X-Accelerometer,-0.045
665,2020-04-17 01:01:25.391949,LSM9DS1 Y-Accelerometer,-0.574
666,2020-04-17 01:01:25.391949,LSM9DS1 Z-Accelerometer,9.592
667,2020-04-17 01:01:25.391949,LSM9DS1 X-Magnetometer,0.366
668,2020-04-17 01:01:25.391949,LSM9DS1 Y-Magnetometer,0.543
669,2020-04-17 01:01:25.391949,LSM9DS1 Z-Magnetometer,-0.264
670,2020-04-17 01:01:25.391949,LSM9DS1 X-Gyroscope,-0.123
671,2020-04-17 01:01:25.391949,LSM9DS1 Y-Gyroscope,-0.656
672,2020-04-17 01:01:25.391949,LSM9DS1 Z-Gyroscope,1.759
673,2020-04-17 01:01:25.391949,LSM9DS1 Temperature,6.5
674,2020-04-17 01:01:25.391949,LSM9DS1 X-Accelerometer Average,-0.05416352201257858
675,2020-04-17 01:01:25.391949,LSM9DS1 Y-Accelerometer Average,-0.5909245283018867
